 

stn    time           nto002d0  tre200dx  tre200d0  hns000d0  rre150d0
DAV    19400810              0      22.0      13.2         0       7.3
DAV    19400811              0      18.2      14.1         0       0.0
DAV    19400812              0      14.2      10.6         0       0.0
DAV    19400813              0      15.1      10.3         0       0.0
DAV    19400814              0      15.1       9.5         0       0.0
DAV    19400815              0      17.2      12.2         0       0.0
DAV    19400816              0      15.0      11.0         0       0.5
DAV    19400817              0      15.7      10.4         0       0.0
DAV    19400818              0      18.4      11.4         0       0.0
DAV    19400819              0      17.8      12.6         0      11.5
DAV    19400820              0      11.1       6.2         0       0.2
DAV    19400821              0      10.1       7.4         0      13.0
DAV    19400822              0       8.6       2.8         9      23.4
DAV    19400823              0       7.6       4.2         0       2.5
DAV    19400824              0       7.1       3.1         0       0.2
DAV    19400825              1      13.5       6.8         0       0.0
DAV    19400826              1      19.2      10.7         0       0.0
DAV    19400827              1      17.9      12.8         0       0.0
DAV    19400828              0      15.8      10.7         0      18.9
DAV    19400829              0      14.8      10.7         0       0.5
DAV    19400830              0      12.5       6.2         0       1.1
DAV    19400831              0      12.7       7.0         0       0.0
DAV    19400901              1      18.1       9.8         0       0.0
DAV    19400902              1      18.2      11.2         0       0.0
DAV    19400903              0      18.1      11.6         0       0.0
DAV    19400904              1      20.7      11.7         0       0.0
DAV    19400905              1      18.2      12.1         0       0.0
DAV    19400906              1      19.3      12.7         0       0.0
DAV    19400907              1      23.1      12.8         0       0.1
DAV    19400908              0      19.3      13.1         0       2.9
DAV    19400909              0      12.0       7.1        10      43.9
DAV    19400910              0       4.9       1.3        15      25.5
DAV    19400911              0       3.5       2.3         0       8.2
DAV    19400912              0       5.6       1.5         0       0.0
DAV    19400913              0      12.0       5.7         0       0.4
DAV    19400914              0      12.6       6.4         0       7.5
DAV    19400915              0      10.8       5.5         0      11.7
DAV    19400916              0       9.2       6.0         0       0.5
DAV    19400917              1      18.8       9.2         0       0.0
DAV    19400918              1      15.5       9.4         0       0.0
DAV    19400919              0      16.9       9.8         0       0.0
DAV    19400920              0      18.7      10.5         0       0.0
DAV    19400921              0      19.0      11.5         0       0.0
DAV    19400922              0      16.7      10.7         0       0.0
DAV    19400923              1      18.4      11.1         0       0.0
DAV    19400924              0      17.6      12.0         0       0.0
