 

stn    time           tre200dx
RAG    19461218           -5.5
RAG    19461219           -6.8
RAG    19461220           -6.4
RAG    19461221           -5.6
RAG    19461222           -5.1
RAG    19461223           -4.0
RAG    19461224           -1.6
RAG    19461225            2.0
RAG    19461226            1.8
RAG    19461227            0.1
RAG    19461228            1.0
RAG    19461229            1.0
RAG    19461230            0.2
RAG    19461231           -0.1
RAG    19470101            3.1
RAG    19470102           -0.2
RAG    19470103            0.8
RAG    19470104           -3.0
RAG    19470105           -5.3
RAG    19470106           -0.7
RAG    19470107            1.0
RAG    19470108            1.7
RAG    19470109            4.4
RAG    19470110            4.1
RAG    19470111            5.1
RAG    19470112            4.6
RAG    19470113            7.0
RAG    19470114            4.2
RAG    19470115            4.5
RAG    19470116            6.2
RAG    19470117            7.9
RAG    19470118            4.4
RAG    19470119            2.4
RAG    19470120            0.1
RAG    19470121           -1.3
RAG    19470122           -2.1
RAG    19470123           -4.6
RAG    19470124           -7.8
RAG    19470125          -10.2
RAG    19470126           -9.6
RAG    19470127           -8.7
RAG    19470128           -7.6
RAG    19470129           -8.5
RAG    19470130           -8.7
RAG    19470131           -1.9
RAG    19470201            2.5
RAG    19470202            5.0
RAG    19470203            8.9
RAG    19470204            6.6
RAG    19470205            1.1
RAG    19470206           -1.2
RAG    19470207            3.5
RAG    19470208            8.9
RAG    19470209            9.7
RAG    19470210            9.4
RAG    19470211           11.7
RAG    19470212            9.9
RAG    19470213            0.1
RAG    19470214            1.4
RAG    19470215           -0.6
RAG    19470216           -1.5
RAG    19470217            1.1
RAG    19470218           -3.6
RAG    19470219           -4.0
RAG    19470220           -0.2
RAG    19470221           10.3
RAG    19470222           13.1
RAG    19470223            9.6
RAG    19470224            0.5
RAG    19470225           -1.5
RAG    19470226            2.6
RAG    19470227           10.5
RAG    19470228            7.7
RAG    19470301            1.8
RAG    19470302            2.6
RAG    19470303            1.1
RAG    19470304           11.9
RAG    19470305           16.2
RAG    19470306           16.0
RAG    19470307            8.6
RAG    19470308            3.6
RAG    19470309            5.6
RAG    19470310            8.4
RAG    19470311           10.8
RAG    19470312            8.7
RAG    19470313           15.8
RAG    19470314           15.0
RAG    19470315            7.5
RAG    19470316           15.6
RAG    19470317           19.2
RAG    19470318           19.7
RAG    19470319           15.4
RAG    19470320            6.5
RAG    19470321           15.8
RAG    19470322           17.9
RAG    19470323           17.0
RAG    19470324           14.6
RAG    19470325            7.7
RAG    19470326            8.5
RAG    19470327           13.7
RAG    19470328           16.8
RAG    19470329           19.5
RAG    19470330            8.7
RAG    19470331           12.6
RAG    19470401           17.0
RAG    19470402           10.2
RAG    19470403           15.0
RAG    19470404           11.4
RAG    19470405            9.2
RAG    19470406           15.8
RAG    19470407           18.0
RAG    19470408           19.0
RAG    19470409           14.6
RAG    19470410            8.9
RAG    19470411           12.0
RAG    19470412           14.6
RAG    19470413           16.9
RAG    19470414           21.1
RAG    19470415           23.4
RAG    19470416           23.6
RAG    19470417           22.9
RAG    19470418           19.5
RAG    19470419           20.5
RAG    19470420           20.1
RAG    19470421           14.1
RAG    19470422           23.7
RAG    19470423           17.6
RAG    19470424           16.5
RAG    19470425           22.7
RAG    19470426           28.1
RAG    19470427           22.0
RAG    19470428           24.0
RAG    19470429           15.4
RAG    19470430           19.6
RAG    19470501           13.1
RAG    19470502           25.3
RAG    19470503           23.5
RAG    19470504           20.5
RAG    19470505            7.2
RAG    19470506           13.9
RAG    19470507           20.7
RAG    19470508           23.4
RAG    19470509           25.3
RAG    19470510           19.5
RAG    19470511           20.8
RAG    19470512           24.7
RAG    19470513           27.5
RAG    19470514           24.5
RAG    19470515           21.0
RAG    19470516           11.2
RAG    19470517           14.0
RAG    19470518           15.6
RAG    19470519           17.4
RAG    19470520           17.5
RAG    19470521           15.3
RAG    19470522           17.5
RAG    19470523           21.4
RAG    19470524           23.3
RAG    19470525           24.4
RAG    19470526           25.4
RAG    19470527           27.5
RAG    19470528           26.3
RAG    19470529           25.9
RAG    19470530           27.1
RAG    19470531           28.4
RAG    19470601           28.3
RAG    19470602           30.1
RAG    19470603           32.5
RAG    19470604           30.2
RAG    19470605           21.0
RAG    19470606           15.7
RAG    19470607           15.7
RAG    19470608           19.5
RAG    19470609           18.9
RAG    19470610           18.5
RAG    19470611           20.7
RAG    19470612           28.7
RAG    19470613           18.6
RAG    19470614           21.8
RAG    19470615           19.5
RAG    19470616           20.5
RAG    19470617           23.0
RAG    19470618           24.7
RAG    19470619           25.0
RAG    19470620           22.9
RAG    19470621           24.8
RAG    19470622           21.1
RAG    19470623           18.9
RAG    19470624           23.5
RAG    19470625           29.8
RAG    19470626           31.9
RAG    19470627           32.0
RAG    19470628           29.6
RAG    19470629           29.5
RAG    19470630           24.0
RAG    19470701           21.7
RAG    19470702           19.6
RAG    19470703           24.6
RAG    19470704           26.7
RAG    19470705           26.3
RAG    19470706           24.4
RAG    19470707           28.3
RAG    19470708           26.6
RAG    19470709           15.5
RAG    19470710           17.9
RAG    19470711           19.6
RAG    19470712           20.4
RAG    19470713           22.2
RAG    19470714           24.2
RAG    19470715           25.5
RAG    19470716           23.9
RAG    19470717           18.8
RAG    19470718           18.8
RAG    19470719           23.9
RAG    19470720           19.5
RAG    19470721           23.3
RAG    19470722           26.3
RAG    19470723           27.5
RAG    19470724           29.0
RAG    19470725           29.8
RAG    19470726           30.3
RAG    19470727           31.6
RAG    19470728           31.5
RAG    19470729           34.8
RAG    19470730           32.4
RAG    19470731           30.9
RAG    19470801           33.0
RAG    19470802           31.4
RAG    19470803           33.5
RAG    19470804           26.2
RAG    19470805           21.8
RAG    19470806           22.5
RAG    19470807           22.5
RAG    19470808           21.2
RAG    19470809           24.9
RAG    19470810           23.3
RAG    19470811           24.6
RAG    19470812           24.5
RAG    19470813           25.8
RAG    19470814           27.2
RAG    19470815           28.8
RAG    19470816           28.7
RAG    19470817           29.1
RAG    19470818           28.0
RAG    19470819           30.8
RAG    19470820           30.0
RAG    19470821           27.1
RAG    19470822           19.3
RAG    19470823           22.8
RAG    19470824           23.4
RAG    19470825           23.0
RAG    19470826           23.5
RAG    19470827           23.2
RAG    19470828           23.4
RAG    19470829           22.4
RAG    19470830           22.1
RAG    19470831           20.6
RAG    19470901           22.6
RAG    19470902           22.5
RAG    19470903           22.4
RAG    19470904           21.5
RAG    19470905           25.3
RAG    19470906           22.7
RAG    19470907           20.8
RAG    19470908           22.8
RAG    19470909           22.9
RAG    19470910           25.3
RAG    19470911           28.5
RAG    19470912           29.0
RAG    19470913           32.9
RAG    19470914           29.7
RAG    19470915           29.4
RAG    19470916           31.3
RAG    19470917           27.9
RAG    19470918           28.5
RAG    19470919           29.4
RAG    19470920           30.0
RAG    19470921           23.5
RAG    19470922           18.7
RAG    19470923           15.4
RAG    19470924           11.8
RAG    19470925           13.2
RAG    19470926           23.7
RAG    19470927           21.1
RAG    19470928           21.4
RAG    19470929           21.2
RAG    19470930           15.0
RAG    19471001           15.5
RAG    19471002           16.7
RAG    19471003           15.6
RAG    19471004           16.4
RAG    19471005           17.8
RAG    19471006           20.2
RAG    19471007           21.2
RAG    19471008           21.3
