 

stn    time           tre200dx  tre200d0  hns000d0  rre150d0
GEO    19460120            5.0       1.5         0       0.0
GEO    19460121            2.7       1.2         0       0.0
GEO    19460122            1.6       0.5         1       3.5
GEO    19460123            1.5       0.7         0       0.1
GEO    19460124            4.8       1.2         0       0.0
GEO    19460125            0.5      -0.8         0       0.0
GEO    19460126            0.0      -1.6         0       0.0
GEO    19460127            0.2      -0.7         1       1.0
GEO    19460128            3.6       2.0         0       0.0
GEO    19460129            5.0       3.3         0      11.0
GEO    19460130           10.8       6.9         1       6.5
GEO    19460131            6.3       2.5         0       0.0
GEO    19460201            7.3       4.9         0       0.0
GEO    19460202           10.2       6.7         0       0.0
GEO    19460203           10.5       8.0         0       5.5
GEO    19460204           13.0       9.5         0       0.0
GEO    19460205           10.0       6.7         0       4.5
GEO    19460206            8.2       6.9         0      23.0
GEO    19460207           11.7       8.4         0       0.0
GEO    19460208           13.2       9.8         0       3.0
GEO    19460209           10.0       4.1         0       4.0
GEO    19460210            5.0       3.0         0       0.0
GEO    19460211            9.0       4.7         0       0.0
GEO    19460212            7.6       4.9         0       0.0
GEO    19460213            6.0       3.0         0       0.0
GEO    19460214            6.2       2.3         0       0.0
GEO    19460215            8.6       4.6         0       0.0
GEO    19460216            6.4       3.4         0       0.0
GEO    19460217            6.9       4.6         0       0.0
GEO    19460218            8.4       4.2         0       0.0
GEO    19460219            7.6       4.9         0       0.0
GEO    19460220            9.3       5.2         0       0.1
GEO    19460221            4.0       1.5         0       0.1
GEO    19460222            3.6       1.0         0       0.0
GEO    19460223            5.0       2.5         0       0.1
GEO    19460224            8.4       4.8         0       5.0
GEO    19460225           10.6       6.4         0       7.0
GEO    19460226           14.2       8.7         0       0.0
GEO    19460227           14.4       8.2         0       0.0
GEO    19460228           11.5       6.8         0       0.0
GEO    19460301           10.4       3.6         0       0.0
GEO    19460302            3.5      -0.1         1       1.0
GEO    19460303            2.5       0.2         0       0.1
GEO    19460304            2.3       1.0         0       0.0
GEO    19460305            5.8       1.4         0       0.0
GEO    19460306            4.7       2.3         0       0.1
GEO    19460307            7.4       3.9         0       0.0
GEO    19460308            5.0       3.2         0       0.0
GEO    19460309            4.9       4.2         0       0.0
GEO    19460310            7.4       3.7         0       0.0
GEO    19460311            9.4       4.7         0       0.0
GEO    19460312            9.4       2.4         0       0.0
GEO    19460313           10.5       5.7         0       4.5
GEO    19460314            9.8       6.7         0       2.0
GEO    19460315           10.5       7.0         0       0.0
GEO    19460316           11.6       7.7         0       0.0
GEO    19460317            9.8       6.5         0       0.0
GEO    19460318            9.6       5.2         0       0.0
GEO    19460319           10.4       4.8         0       0.0
GEO    19460320           16.3       8.4         0       0.0
GEO    19460321           19.0      10.7         0       0.0
GEO    19460322           18.7      11.9         0       0.1
GEO    19460323           18.3      14.1         0       0.0
GEO    19460324           19.0      13.4         0       2.5
GEO    19460325           16.6      11.6         0       0.0
GEO    19460326           15.8      11.1         0       0.0
GEO    19460327           15.6      11.2         0       0.0
GEO    19460328           14.0      10.9         0       0.0
GEO    19460329           17.6      13.6         0       0.0
GEO    19460330           19.5      14.4         0       0.0
GEO    19460331           16.0      12.6         0       0.0
GEO    19460401           17.5      13.1         0       0.0
GEO    19460402           20.0      13.2         0       0.0
GEO    19460403           18.0      14.6         0       0.0
GEO    19460404           18.8      13.5         0       0.0
GEO    19460405           17.4      12.3         0       0.0
GEO    19460406           14.1      11.2         0       0.1
GEO    19460407           11.3       9.0         0       0.0
GEO    19460408           15.8      10.4         0       0.0
GEO    19460409           17.2      12.3         0       0.0
GEO    19460410           12.0       9.6         0       0.0
GEO    19460411           13.2       7.7         0       0.0
GEO    19460412           18.0      10.4         0       0.0
GEO    19460413           20.0      14.2         0       0.0
GEO    19460414           17.5      13.5         0       1.5
GEO    19460415           21.6      14.9         0       3.4
GEO    19460416           19.0      13.9         0       0.0
GEO    19460417           20.2      14.9         0       0.0
GEO    19460418           17.6      12.8         0       7.5
GEO    19460419           18.8      12.4         0       0.0
GEO    19460420           15.2      11.6         0       0.0
GEO    19460421           19.2      14.4         0       0.0
GEO    19460422           16.0      11.8         0       0.0
GEO    19460423           14.2      11.3         0       0.0
GEO    19460424           19.4      13.0         0       0.0
GEO    19460425           20.0      13.2         0       0.0
GEO    19460426           18.0      13.0         0       0.0
GEO    19460427           17.6      13.2         0       5.0
GEO    19460428           14.5      10.4         0       3.5
GEO    19460429           18.0      12.3         0       0.2
GEO    19460430           19.7      11.6         0       0.0
GEO    19460501           20.0      14.8         0       0.0
GEO    19460502           20.2      15.8         0       0.0
GEO    19460503           24.2      17.2         0       0.0
GEO    19460504           23.5      16.4         0       1.0
GEO    19460505           20.4      14.9         0       0.0
GEO    19460506           18.7      15.1         0       3.0
GEO    19460507           17.8      14.7         0       0.0
